120 000 DH,Année-Modèle:2012,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Alfa Romeo,Modèle:Giulietta,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
22 000 DH,Année-Modèle:1998,Kilométrage:5 000 - 9 999,Type de carburant:Essence,Marque:Ford,Modèle:ESCORT,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Taza,Numéro vérifié 
105 000 DH,Année-Modèle:2012,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Tepee,Puissance fiscale:-,-,"Type:Voitures, Offre", Tanger
98 000 DH,Année-Modèle:2013,Kilométrage:90 000 - 94 999,Type de carburant:Diesel,Marque:Seat,Modèle:Ibiza,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
45 000 DH,Année-Modèle:1997,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 3,Puissance fiscale:-,Secteur:ahlane,"Type:Voitures, Offre", Tanger
55 000 DH,Année-Modèle:2007,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Audi,Modèle:A3,Puissance fiscale:8 CV,Secteur:toute_la_ville,"Type:Voitures, Offre", Ouarzazate
22 000 DH,Année-Modèle:1988,Kilométrage:120 000 - 129 999,Type de carburant:Essence,Marque:Renault,Modèle:R11,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Casablanca
98 000 DH,Année-Modèle:2011,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Renault,Modèle:Megane,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
195 000 DH,Année-Modèle:2014,Kilométrage:110 000 - 119 999,Type de carburant:Diesel,Marque:Toyota,Modèle:Hilux,Puissance fiscale:8 CV,Secteur:gauthier,"Type:Voitures, Offre", Casablanca
185 000 DH,Année-Modèle:2015,Kilométrage:65 000 - 69 999,Type de carburant:Diesel,Marque:Mitsubishi,Modèle:L200,Puissance fiscale:8 CV,Secteur:gauthier,"Type:Voitures, Offre", Casablanca
87 000 DH,Année-Modèle:2016,Kilométrage:75 000 - 79 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:-,-,"Type:Voitures, Offre", Salé
50 000 DH,Année-Modèle:2006,Kilométrage:75 000 - 79 999,Type de carburant:Essence,Marque:Peugeot,Modèle:307,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Agadir,Numéro vérifié 
13 000 DH,Année-Modèle:2011,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Jetta,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Berrechid,Numéro vérifié 
47 000 DH,Année-Modèle:2004,Kilométrage:170 000 - 179 999,Type de carburant:Essence,Marque:Volkswagen,Modèle:Polo,Puissance fiscale:-,Secteur:hay_mohammadi,"Type:Voitures, Offre", Agadir,Numéro vérifié 
35 000 DH,Année-Modèle:2003,Kilométrage:180 000 - 189 999,Type de carburant:Essence,Marque:Toyota,Modèle:Avensis,Puissance fiscale:10 CV,Secteur:assif,"Type:Voitures, Offre", Marrakech
68 500 DH,Année-Modèle:2006,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:207,Puissance fiscale:-,Secteur:anfa,"Type:Voitures, Offre", Casablanca
195 000 DH,Année-Modèle:2009,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Audi,Modèle:A3,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Agadir,Numéro vérifié 
60 000 DH,Année-Modèle:2009,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Taza
300 000 DH,Année-Modèle:2012,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Audi,Modèle:Q5,Puissance fiscale:8 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Mohammedia
22 000 DH,Année-Modèle:1995,Kilométrage:5 000 - 9 999,Type de carburant:Essence,Marque:Fiat,Modèle:Uno,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Ain Tizgha,Numéro vérifié 
75 000 DH,Année-Modèle:2012,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
20 000 DH,Année-Modèle:1992,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Ford,Modèle:ESCORT,Puissance fiscale:-,Secteur:al_fath,"Type:Voitures, Offre", Skhirat
105 000 DH,Année-Modèle:2007,Kilométrage:70 000 - 74 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Ducato,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
26 000 DH,Année-Modèle:1997,Kilométrage:60 000 - 64 999,Type de carburant:Essence,Marque:Fiat,Modèle:Uno,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Ain Taoujdate
200 000 DH,Année-Modèle:2011,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:210,Puissance fiscale:-,Secteur:wifak,"Type:Voitures, Offre", Temara
26 000 DH,Année-Modèle:1999,Kilométrage:250 000 - 299 999,Type de carburant:Essence,Marque:Toyota,Modèle:other,Puissance fiscale:-,Secteur:gueliz,"Type:Voitures, Offre", Marrakech
60 000 DH,Année-Modèle:1999,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 4,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Rabat,Numéro vérifié 
82 000 DH,Année-Modèle:2012,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Citroen,Modèle:C3,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
31 000 DH,Année-Modèle:2002,Kilométrage:180 000 - 189 999,Type de carburant:Essence,Marque:Mitsubishi,Modèle:lancer,Puissance fiscale:7 CV,Secteur:route_damezmiz,"Type:Voitures, Offre", Marrakech
45 000 DH,Année-Modèle:2011,Kilométrage:70 000 - 74 999,Type de carburant:Essence,Marque:Suzuki,Modèle:Alto,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
50 000 DH,Année-Modèle:2003,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca
108 000 DH,Année-Modèle:2006,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Jetta,Puissance fiscale:8 CV,Secteur:route_jerada,"Type:Voitures, Offre", Oujda,Numéro vérifié 
25 000 DH,Année-Modèle:2007,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Uno,Puissance fiscale:-,-,"Type:Voitures, Offre", Marrakech
55 000 DH,Année-Modèle:1994,Kilométrage:35 000 - 39 999,Type de carburant:Diesel,Marque:Renault,Modèle:19,Puissance fiscale:-,Secteur:zouagha,"Type:Voitures, Offre", Fès
64 000 DH,Année-Modèle:2010,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:-,Secteur:ain_chock,"Type:Voitures, Offre", Casablanca
55 000 DH,Année-Modèle:2007,Kilométrage:300 000 - 349 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Linea,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
179 000 DH,Année-Modèle:2013,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Touran,Puissance fiscale:6 CV,Secteur:centre_ville,"Type:Voitures, Offre", Tétouan
138 000 DH,Année-Modèle:2017,Kilométrage:50 000 - 54 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:6 CV,Secteur:ain_chock,"Type:Voitures, Offre", Casablanca
95 000 DH,Année-Modèle:2001,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:220,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Fès
220 000 DH,Année-Modèle:2011,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:AMG GT,Puissance fiscale:12 CV,Secteur:centre,"Type:Voitures, Offre", Kénitra
114 000 DH,Année-Modèle:2008,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 5,Puissance fiscale:8 CV,Secteur:ain_chock,"Type:Voitures, Offre", Casablanca
26 000 DH,Année-Modèle:1997,Kilométrage:30 000 - 34 999,Type de carburant:Essence,Marque:Fiat,Modèle:Uno,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Salé,Numéro vérifié 
48 000 DH,Année-Modèle:2004,Kilométrage:300 000 - 349 999,Type de carburant:Diesel,Marque:Toyota,Modèle:Corolla,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
100 000 DH,Année-Modèle:2007,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Ford,Modèle:C-Max,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca
40 000 DH,Année-Modèle:2001,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Palio,Puissance fiscale:7 CV,Secteur:hay_mohammadi,"Type:Voitures, Offre", Casablanca
42 000 DH,Année-Modèle:2008,Kilométrage:75 000 - 79 999,Type de carburant:Essence,Marque:Zotye,Modèle:Nomad,Puissance fiscale:-,Secteur:sala_el_jadida,"Type:Voitures, Offre", Salé
109 000 DH,Année-Modèle:2006,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Jetta,Puissance fiscale:8 CV,Secteur:hay_salam,"Type:Voitures, Offre", Oujda,Numéro vérifié 
24 000 DH,Année-Modèle:2002,Kilométrage:160 000 - 169 999,Type de carburant:Essence,Marque:Hyundai,Modèle:Coupe,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Meknès,Numéro vérifié 
48 000 DH,Année-Modèle:2003,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Palio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Salé,Numéro vérifié 
38 000 DH,Année-Modèle:1992,Kilométrage:Plus de 500 000,Type de carburant:Diesel,Marque:Renault,Modèle:R19,Puissance fiscale:-,Secteur:route_de_safi,"Type:Voitures, Offre", Essaouira
100 000 DH,Année-Modèle:2012,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Citroen,Modèle:Berlingo,Puissance fiscale:-,Secteur:ain_chock,"Type:Voitures, Offre", Casablanca
63 000 DH,Année-Modèle:2006,Kilométrage:190 000 - 199 999,Type de carburant:Essence,Marque:Toyota,Modèle:Corolla verso,Puissance fiscale:13 CV,-,"Type:Voitures, Offre", Salé,Numéro vérifié 
48 000 DH,Année-Modèle:2007,Kilométrage:10 000 - 14 999,Type de carburant:Essence,Marque:Kia,Modèle:Picanto,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Marrakech,Numéro vérifié 
108 000 DH,Année-Modèle:2014,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Dokker,Puissance fiscale:6 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Agadir
77 000 DH,Année-Modèle:2010,Kilométrage:45 000 - 49 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Fès
105 000 DH,Année-Modèle:2014,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Renault,Modèle:Megane,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Fès
1 450 000 DH,Année-Modèle:2007,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Audi,Modèle:A7,Puissance fiscale:12 CV,-,"Type:Voitures, Offre", Agadir,Numéro vérifié 
95 000 DH,Année-Modèle:2008,Kilométrage:120 000 - 129 999,Type de carburant:Essence,Marque:mini,Modèle:cooper,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
35 000 DH,Année-Modèle:2000,Kilométrage:10 000 - 14 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Siena,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Salé,Numéro vérifié 
230 000 DH,Année-Modèle:2014,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Honda,Modèle:CR-V,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Rabat,Numéro vérifié 
128 000 DH,Année-Modèle:2004,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:Classe C,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Berkane,Numéro vérifié 
65 000 DH,Année-Modèle:2006,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Citroen,Modèle:C4,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Ksar el-Kebir,Numéro vérifié 
25 000 DH,Année-Modèle:1998,Kilométrage:190 000 - 199 999,Type de carburant:Essence,Marque:Fiat,Modèle:Uno,Puissance fiscale:6 CV,Secteur:al_kodia,"Type:Voitures, Offre", El Jadida,Numéro vérifié 
115 000 DH,Année-Modèle:2013,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Lodgy,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca
49 000 DH,Année-Modèle:2009,Kilométrage:55 000 - 59 999,Type de carburant:Essence,Marque:Renault,Modèle:Clio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Agadir,Numéro vérifié 
62 000 DH,Année-Modèle:2002,Kilométrage:170 000 - 179 999,Type de carburant:Essence,Marque:Audi,Modèle:A4,Puissance fiscale:10 CV,-,"Type:Voitures, Offre", Kénitra,Numéro vérifié 
35 000 DH,Année-Modèle:1988,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:205,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Settat
6 800 DH,Année-Modèle:2008,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Errachidia,Numéro vérifié 
42 000 DH,Année-Modèle:1994,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:405,Puissance fiscale:7 CV,Secteur:zone_industrielle,"Type:Voitures, Offre", Casablanca
3 500 DH,Année-Modèle:2004,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Mitsubishi,Modèle:L200,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Tifelt
57 000 DH,Année-Modèle:2005,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Citroen,Modèle:Berlingo,Puissance fiscale:7 CV,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
97 000 DH,Année-Modèle:2015,Kilométrage:80 000 - 84 999,Type de carburant:Diesel,Marque:Fiat,Modèle:500,Puissance fiscale:6 CV,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
87 000 DH,Année-Modèle:2007,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Jetta,Puissance fiscale:8 CV,Secteur:route_de_sefrou,"Type:Voitures, Offre", Fès
90 000 DH,Année-Modèle:-,Kilométrage:-,Type de carburant:-,Marque:-,Modèle:-,Puissance fiscale:-,-,"Type:Voitures, Offre", Essaouira,Numéro vérifié 
82 000 DH,Année-Modèle:2015,Kilométrage:70 000 - 74 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Dokker,Puissance fiscale:-,Secteur:route_de_sefrou,"Type:Voitures, Offre", Fès
65 000 DH,Année-Modèle:2013,Kilométrage:90 000 - 94 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Doblo,Puissance fiscale:5 CV,Secteur:route_de_sefrou,"Type:Voitures, Offre", Fès
135 000 DH,Année-Modèle:2014,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Renault,Modèle:Scenic,Puissance fiscale:6 CV,Secteur:route_de_sefrou,"Type:Voitures, Offre", Fès
115 000 DH,Année-Modèle:2016,Kilométrage:45 000 - 49 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:208,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Agadir,Numéro vérifié 
56 000 DH,Année-Modèle:2010,Kilométrage:25 000 - 29 999,Type de carburant:Diesel,Marque:Renault,Modèle:19,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Ahfir
125 000 DH,Année-Modèle:-,Kilométrage:-,Type de carburant:-,Marque:-,Modèle:-,Puissance fiscale:-,-,"Type:Voitures, Offre", Ifrane,Numéro vérifié 
90 000 DH,Année-Modèle:2010,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Citroen,Modèle:C4,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
70 000 DH,Année-Modèle:2008,Kilométrage:Plus de 500 000,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:-,-,"Type:Voitures, Offre", Tanger
65 000 DH,Année-Modèle:2014,Kilométrage:75 000 - 79 999,Type de carburant:Essence,Marque:Renault,Modèle:Clio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca
67 000 DH,Année-Modèle:2013,Kilométrage:10 000 - 14 999,Type de carburant:Essence,Marque:Hyundai,Modèle:i 10,Puissance fiscale:-,-,"Type:Voitures, Offre", Rabat
125 000 DH,Année-Modèle:2013,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:508,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Mohammedia,Numéro vérifié 
260 000 DH,Année-Modèle:2017,Kilométrage:10 000 - 14 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:COCCINELLE,Puissance fiscale:-,-,"Type:Voitures, Offre", Rabat,Numéro vérifié 
62 000 DH,Année-Modèle:2010,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:220,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Nador
72 000 DH,Année-Modèle:2009,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Tepee,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Béni Mellal,Numéro vérifié 
132 000 DH,Année-Modèle:2014,Kilométrage:80 000 - 84 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Polo,Puissance fiscale:5 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Marrakech,Numéro vérifié 
52 000 DH,Année-Modèle:2006,Kilométrage:25 000 - 29 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:Accent,Puissance fiscale:-,Secteur:youssoufia,"Type:Voitures, Offre", Rabat
140 000 DH,Année-Modèle:2013,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Opel,Modèle:Astra,Puissance fiscale:8 CV,Secteur:quartier_de_locean,"Type:Voitures, Offre", Rabat
92 000 DH,Année-Modèle:2011,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Tepee,Puissance fiscale:6 CV,Secteur:sidi_moumen,"Type:Voitures, Offre", Casablanca
52 000 DH,Année-Modèle:2004,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Ford,Modèle:Focus,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Fès
63 000 DH,Année-Modèle:2003,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Partner,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Marrakech
130 000 DH,Année-Modèle:2011,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Mitsubishi,Modèle:L200,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Ahl Sidi Lahcen
137 000 DH,Année-Modèle:2017,Kilométrage:35 000 - 39 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:Accent,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
63 000 DH,Année-Modèle:2003,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Partner,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Marrakech
108 000 DH,Année-Modèle:2006,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:H-100,Puissance fiscale:11 CV,-,"Type:Voitures, Offre", Agadir,Numéro vérifié 
85 000 DH,Année-Modèle:2011,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:BMW,Modèle:Serie 3,Puissance fiscale:8 CV,Secteur:douar_el_hajja,"Type:Voitures, Offre", Rabat
56 000 DH,Année-Modèle:2000,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 4,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Fès
58 000 DH,Année-Modèle:2009,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:7 CV,Secteur:touilaa_foqia,"Type:Voitures, Offre", Tétouan
2 200 000 DH,Année-Modèle:-,Kilométrage:-,Type de carburant:-,Marque:-,Modèle:-,Puissance fiscale:-,-,"Type:Voitures, Offre", Oujda,Numéro vérifié 
11 500 DH,Année-Modèle:2013,Kilométrage:70 000 - 74 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Duster,Puissance fiscale:-,Secteur:oulfa,"Type:Voitures, Offre", Casablanca
23 000 DH,Année-Modèle:1990,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:405,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Tanger
110 000 DH,Année-Modèle:2016,Kilométrage:55 000 - 59 999,Type de carburant:Diesel,Marque:Ford,Modèle:Fiesta,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Kénitra,Numéro vérifié 
120 000 DH,Année-Modèle:2010,Kilométrage:110 000 - 119 999,Type de carburant:Diesel,Marque:Citroen,Modèle:C5,Puissance fiscale:8 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Tanger
37 000 DH,Année-Modèle:1991,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:405,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Deroua,Numéro vérifié 
4 000 DH,Année-Modèle:2011,Kilométrage:25 000 - 29 999,Type de carburant:Essence,Marque:Volkswagen,Modèle:Polo,Puissance fiscale:-,Secteur:hay_riad,"Type:Voitures, Offre", Rabat
40 000 DH,Année-Modèle:2000,Kilométrage:100 000 - 109 999,Type de carburant:Essence,Marque:Honda,Modèle:CR-V,Puissance fiscale:11 CV,-,"Type:Voitures, Offre", Deroua,Numéro vérifié 
49 000 DH,Année-Modèle:1991,Kilométrage:300 000 - 349 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 2,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
2 400 DH,Année-Modèle:-,Kilométrage:-,Type de carburant:-,Marque:-,Modèle:-,Puissance fiscale:-,-,"Type:Voitures, Offre", Berkane
43 000 DH,Année-Modèle:2018,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Béni Mellal
90 000 DH,Année-Modèle:2013,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Citroen,Modèle:Berlingo,Puissance fiscale:-,Secteur:pepiniere,"Type:Voitures, Offre", Salé
23 000 DH,Année-Modèle:1990,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:405,Puissance fiscale:-,Secteur:ben_dibane,"Type:Voitures, Offre", Tanger
40 000 DH,Année-Modèle:2015,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Palio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca
34 000 DH,Année-Modèle:2007,Kilométrage:200 000 - 249 999,Type de carburant:Essence,Marque:Renault,Modèle:19,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Oujda
54 000 DH,Année-Modèle:2003,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Partner,Puissance fiscale:7 CV,Secteur:el_qaria,"Type:Voitures, Offre", Salé
120 000 DH,Année-Modèle:2011,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:i 30,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Tanger
35 000 DH,Année-Modèle:1990,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:309,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Agadir
68 000 DH,Année-Modèle:1994,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:250,Puissance fiscale:-,Secteur:girari,"Type:Voitures, Offre", Tanger
160 000 DH,Année-Modèle:2016,Kilométrage:80 000 - 84 999,Type de carburant:Diesel,Marque:Ford,Modèle:Focus,Puissance fiscale:6 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Agadir
25 000 DH,Année-Modèle:1998,Kilométrage:5 000 - 9 999,Type de carburant:Essence,Marque:Renault,Modèle:Laguna,Puissance fiscale:11 CV,-,"Type:Voitures, Offre", Khénifra
35 000 DH,Année-Modèle:1990,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:309,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Agadir
28 000 DH,Année-Modèle:1992,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Citroen,Modèle:C15,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Guercif
25 000 DH,Année-Modèle:1982,Kilométrage:5 000 - 9 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Golf,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Outat El Haj,Numéro vérifié 
156 000 DH,Année-Modèle:2014,Kilométrage:110 000 - 119 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:i 40,Puissance fiscale:7 CV,Secteur:hay_hassani,"Type:Voitures, Offre", Casablanca
55 000 DH,Année-Modèle:2007,Kilométrage:140 000 - 149 999,Type de carburant:Essence,Marque:Dodge,Modèle:Caliber,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Béni Mellal
33 000 DH,Année-Modèle:1989,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:BMW,Modèle:Serie 5,Puissance fiscale:10 CV,Secteur:oulfa,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
60 000 DH,Année-Modèle:2004,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Toyota,Modèle:Corolla,Puissance fiscale:8 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Tétouan,Numéro vérifié 
28 000 DH,Année-Modèle:2002,Kilométrage:300 000 - 349 999,Type de carburant:Essence,Marque:Peugeot,Modèle:306,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Oujda,Numéro vérifié 
87 000 DH,Année-Modèle:2016,Kilométrage:80 000 - 84 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
